time,IMU1.loc_acc_x,IMU1.loc_acc_y,IMU1.loc_acc_z,IMU2.loc_acc_x,IMU2.loc_acc_y,IMU2.loc_acc_z,IMU1.gyro_x,IMU1.gyro_y,IMU1.gyro_z,IMU2.gyro_x,IMU2.gyro_y,IMU2.gyro_z,IMU1.quat_i,IMU1.quat_j,IMU1.quat_k,IMU1.quat_w,IMU2.quat_i,IMU2.quat_j,IMU2.quat_k,IMU2.quat_w,IMU1.roll_x,IMU1.pitch_y,IMU1.yaw_z,IMU2.roll_x,IMU2.pitch_y,IMU2.yaw_z,IMU1.localVelocity_x,IMU1.localVelocity_y,IMU1.localVelocity_z,IMU2.localVelocity_x,IMU2.localVelocity_y,IMU2.localVelocity_z,IMU1.globalVelocity_x,IMU1.globalVelocity_y,IMU1.globalVelocity_z,IMU2.globalVelocity_x,IMU2.globalVelocity_y,IMU2.globalVelocity_z,mcl_sync,label_sync
1677190282028000,0.010479,-0.726511,-0.132836,0.340051,4.246342,-4.535784,-0.345509,0.058418,0.076549,-0.274134,1.944257,1.780826,0.617489,-0.014182,0.011134,0.786528,-0.692120,-0.208103,-0.219739,0.655475,1.331393,-0.036068,-0.000000,-1.625498,-0.615032,-0.000002,0.007763,-0.080748,0.095224,0.010703,0.024163,0.218337,-0.027131,0.567356,-0.145381,0.107750,-0.887395,0.109891,0,0
1677190282047999,-0.104093,0.152079,0.200809,-1.280763,1.062096,-6.397832,-0.185292,-0.065055,0.190179,-2.127784,1.641300,1.910374,0.614880,-0.015379,0.011992,0.788534,-0.735526,-0.179409,-0.213650,0.617655,1.324811,-0.039010,0.000000,-1.744955,-0.565591,-0.000005,0.004965,-0.075737,0.099074,-0.006637,0.062760,0.095145,-0.029138,0.556895,-0.138860,0.089925,-1.009726,0.094490,0,0
1677190282067999,-0.717653,0.336869,0.143084,-2.950143,-2.099525,-4.612859,-0.164634,-0.116813,0.139149,-1.924152,1.094739,1.791241,0.613140,-0.012735,0.009885,0.789964,-0.767072,-0.147348,-0.189930,0.595091,1.320308,-0.032248,0.000000,-1.822328,-0.485613,0.000002,-0.010136,-0.066769,0.101389,-0.057166,0.037658,0.006831,-0.043490,0.548509,-0.129411,0.012541,-1.081317,0.120522,0,0
1677190282087999,-0.436882,0.477002,0.176073,-1.793428,2.142919,-4.987034,-0.178370,-0.083894,0.078511,-1.184517,0.353256,1.527313,0.611285,-0.011127,0.008595,0.791440,-0.800436,-0.124040,-0.177559,0.559193,1.315566,-0.028125,0.000000,-1.922325,-0.436724,-0.000007,-0.019652,-0.054754,0.104010,-0.084376,0.096942,-0.089740,-0.052282,0.540248,-0.116860,-0.012948,-1.182416,0.097292,0,0
1677190282107999,0.208758,0.417865,-0.048727,-0.398995,2.445532,-6.003594,-0.037329,-0.032330,0.004337,-0.612258,-0.499858,1.060642,0.611788,-0.012325,0.009532,0.791022,-0.829322,-0.107286,-0.170645,0.521431,1.316873,-0.031167,0.000000,-2.019306,-0.405985,-0.000012,-0.016282,-0.043692,0.101809,-0.083523,0.161822,-0.207370,-0.048127,0.536050,-0.106208,-0.018881,-1.304563,0.098761,0,0
1677190282128000,0.463950,0.142948,-0.314852,-0.257429,4.859832,-1.792431,0.070229,-0.077225,-0.043099,-0.919765,-1.320423,0.347400,0.614340,-0.014694,0.011442,0.788976,-0.856057,-0.097612,-0.175326,0.476654,1.323415,-0.037254,0.000000,-2.125766,-0.404145,-0.000018,-0.007835,-0.037917,0.093986,-0.079680,0.274537,-0.241459,-0.038674,0.535635,-0.101950,0.006013,-1.379007,0.035437,0,0
1677190282148000,0.544357,0.144949,0.299779,1.868715,2.187807,6.117387,0.056086,-0.039704,-0.050708,-2.464648,-1.707670,-0.210318,0.613423,-0.017290,0.013432,0.789605,-0.850913,-0.109244,-0.195521,0.475440,1.321195,-0.043797,0.000000,-2.122778,-0.451840,-0.000002,0.002198,-0.031905,0.098183,-0.033167,0.333364,-0.117985,-0.027760,0.523345,-0.094500,0.088500,-1.290565,-0.042160,0,0
1677190282168000,0.475500,0.106221,0.194685,2.335832,-1.406309,4.507526,-0.039962,-0.016897,-0.035813,-3.566066,-1.703797,-0.438429,0.612147,-0.019595,0.015174,0.790510,-0.857214,-0.110412,-0.206180,0.459058,1.318068,-0.049578,0.000000,-2.158505,-0.472207,-0.000004,0.010831,-0.026488,0.100031,0.022823,0.319867,-0.027299,-0.018186,0.512932,-0.088314,0.146816,-1.192794,-0.047253,0,0
1677190282188000,-0.019915,-0.147243,-0.020712,0.159936,-13.163068,3.048315,-0.112934,-0.032340,0.017939,-3.274056,-1.584380,-0.164623,0.611043,-0.019775,0.015270,0.791356,-0.865200,-0.099465,-0.189698,0.453657,1.315286,-0.049980,0.000000,-2.175968,-0.431793,-0.000001,0.009538,-0.025975,0.097350,0.035417,0.070800,0.033659,-0.018211,0.505436,-0.088594,0.078291,-0.985820,0.116587,0,0
1677190282208000,-0.340077,-0.232567,-0.446575,0.479087,-15.518257,3.739277,-0.128978,-0.023747,0.086893,-0.860807,-1.423939,0.239847,0.612019,-0.018739,0.014505,0.790642,-0.859563,-0.093269,-0.169380,0.473313,1.317703,-0.047404,0.000000,-2.135159,-0.389231,0.000001,0.001825,-0.027020,0.085956,0.054504,-0.225799,0.107936,-0.024461,0.505789,-0.092959,0.007517,-0.749609,0.323213,0,0
1677190282228000,-1.201238,-0.002263,-0.516485,0.299013,-11.077195,3.062268,-0.071424,-0.034433,0.138451,1.680826,-1.319453,0.566987,0.614173,-0.013506,0.010511,0.789141,-0.841639,-0.089732,-0.147507,0.511986,1.322950,-0.034234,0.000000,-2.048843,-0.347107,0.000001,-0.023125,-0.023324,0.072990,0.070086,-0.433999,0.168215,-0.048159,0.508687,-0.093668,-0.039465,-0.586327,0.481095,0,0
1677190282248000,0.902395,0.177005,0.570985,0.115815,-9.609433,1.084944,-0.048334,-0.108354,0.214103,4.573143,-1.056098,0.689306,0.611063,-0.020161,0.015569,0.791327,-0.809514,-0.087625,-0.125059,0.567202,1.315356,-0.050957,0.000000,-1.919585,-0.306661,-0.000000,-0.006015,-0.015925,0.081625,0.082088,-0.613259,0.188533,-0.030231,0.491455,-0.083750,-0.084780,-0.493323,0.644270,0,0
1677190282268000,-0.342757,0.679773,-1.045681,0.763737,3.070829,0.691566,-0.050622,-0.330557,0.028007,7.739973,-0.424737,0.400569,0.616665,-0.019209,0.015053,0.787003,-0.756249,-0.104314,-0.124397,0.634150,1.329511,-0.048820,0.000002,-1.746409,-0.326206,0.000001,-0.013818,0.001634,0.057799,0.107122,-0.539321,0.200610,-0.037254,0.507958,-0.073200,-0.045384,-0.483457,0.586914,0,0
1677190282287999,0.579782,0.113393,0.051508,0.913274,13.192529,2.501734,0.077609,-0.040795,-0.303337,6.117681,0.203088,0.405501,0.617278,-0.019576,0.015364,0.786506,-0.698957,-0.145323,-0.148352,0.684652,1.331088,-0.049781,0.000001,-1.591930,-0.418483,0.000010,-0.003178,0.007956,0.055811,0.135207,-0.263350,0.248555,-0.025571,0.500466,-0.067482,0.083693,-0.431977,0.349666,0,0
1677190282307999,0.512993,-0.601066,0.478211,-0.961933,-0.067109,2.626507,-0.029289,0.235140,-0.316823,1.932630,0.564428,0.950188,0.613703,-0.019258,0.014973,0.789315,-0.671724,-0.139543,-0.130933,0.715863,1.321993,-0.048799,-0.000001,-1.507509,-0.385140,0.000009,0.006121,0.000065,0.062273,0.125836,-0.252965,0.298701,-0.014646,0.481229,-0.073566,0.068947,-0.372768,0.344106,0,0
1677190282327999,0.206552,-0.698237,0.130535,-2.340842,-3.942274,-2.305695,-0.185279,0.258271,-0.080861,2.074576,0.475862,0.956252,0.610310,-0.019333,0.014898,0.791940,-0.666537,-0.121387,-0.111254,0.727242,1.313411,-0.048826,-0.000001,-1.484022,-0.330869,0.000000,0.009288,-0.009707,0.061716,0.088925,-0.320466,0.249945,-0.009670,0.468167,-0.083490,0.005331,-0.418733,0.396731,0,0
1677190282347999,0.062938,-0.372716,-0.413752,-1.799124,1.859454,-2.760735,-0.294974,0.095892,0.161540,3.434965,0.192986,0.523928,0.609187,-0.020985,0.016126,0.792739,-0.655069,-0.112471,-0.099473,0.740674,1.310656,-0.052943,-0.000001,-1.448551,-0.301478,-0.000002,0.009581,-0.012919,0.050227,0.062873,-0.272309,0.191866,-0.007696,0.467291,-0.090044,-0.011169,-0.462200,0.341695,0,0
1677190282367999,0.298188,-0.434888,-0.263610,-1.922672,6.479810,-1.953722,-0.334350,0.017088,0.267967,3.446174,-0.038478,0.107952,0.606804,-0.025004,0.019099,0.794382,-0.640448,-0.116407,-0.099034,0.752809,1.304873,-0.062945,-0.000000,-1.410115,-0.306912,-0.000003,0.014580,-0.017336,0.041712,0.034366,-0.132112,0.149741,-0.000907,0.463163,-0.096727,-0.002368,-0.473253,0.199504,0,0
1677190282388000,0.084023,-0.251063,0.244739,-1.805111,6.973737,-1.187583,-0.180735,0.103148,0.186436,2.093318,-0.223779,-0.167114,0.603547,-0.026916,0.020388,0.796765,-0.614369,-0.132906,-0.105950,0.770672,1.296799,-0.067553,-0.000001,-1.346328,-0.341646,0.000001,0.015299,-0.018052,0.043354,0.008213,0.017608,0.122784,0.001229,0.450190,-0.097412,0.015889,-0.458617,0.051652,0,0
1677190282408000,0.426346,-0.125927,0.163605,-1.072615,2.151181,-0.464962,-0.020029,0.263554,0.039763,0.677584,-0.351723,-0.300475,0.602223,-0.028741,0.021698,0.797668,-0.608747,-0.135227,-0.106266,0.774657,1.293596,-0.072049,-0.000001,-1.332332,-0.345734,-0.000001,0.022869,-0.016252,0.043377,-0.003297,0.070526,0.110157,0.010067,0.439480,-0.095619,0.015601,-0.450813,0.000329,0,0
1677190282428000,0.032514,-0.359892,0.130753,-0.567850,0.621482,-0.278848,0.114753,0.390863,-0.067026,0.005301,-0.450798,-0.430011,0.601945,-0.027485,0.020732,0.797948,-0.610029,-0.137996,-0.108934,0.772786,1.292814,-0.068877,-0.000002,-1.336728,-0.353505,-0.000002,0.022570,-0.019128,0.042762,-0.004729,0.092511,0.101160,0.011364,0.428141,-0.099059,0.014594,-0.446727,-0.018810,0,0
1677190282448000,-0.385969,0.198748,-0.933279,-0.499437,0.459816,-0.799290,0.090657,0.227882,-0.223468,-0.502886,-0.605621,-0.458034,0.607258,-0.023107,0.017670,0.794127,-0.618962,-0.140396,-0.113667,0.764527,1.305905,-0.058193,-0.000001,-1.361394,-0.363325,-0.000004,0.013909,-0.010840,0.020901,-0.004820,0.110934,0.081691,0.003942,0.440377,-0.097858,0.014680,-0.453866,-0.036524,0,0
1677190282468000,-0.197752,-0.455646,0.599564,-0.497045,-3.353761,-0.473256,-0.013503,0.206037,-0.100251,0.052671,-0.626801,-0.485393,0.603761,-0.020970,0.015887,0.796885,-0.624309,-0.139275,-0.114371,0.760266,1.296995,-0.052630,-0.000001,-1.375292,-0.362462,-0.000004,0.009023,-0.015658,0.029743,-0.004901,0.052766,0.068706,0.000505,0.419575,-0.100882,-0.012213,-0.469657,0.017109,0,0
1677190282488000,0.795929,-0.764325,-0.181975,-0.718154,-3.194623,0.713868,0.051154,0.222883,-0.060361,1.717746,-0.453417,-0.570162,0.603893,-0.024064,0.018241,0.796646,-0.610916,-0.140648,-0.111409,0.771258,1.297494,-0.060409,-0.000001,-1.340076,-0.360856,-0.000002,0.024023,-0.026677,0.023013,-0.009451,-0.002528,0.079453,0.017564,0.412186,-0.112890,-0.043658,-0.463887,0.070650,0,0
1677190282508000,-1.363004,0.881664,-0.438763,-0.457054,2.451150,-0.125021,0.418905,0.212585,-0.255815,1.543597,-0.404671,-0.489509,0.610390,-0.015495,0.011941,0.792016,-0.594080,-0.150606,-0.114412,0.782018,1.313449,-0.039132,-0.000001,-1.299593,-0.380617,-0.000000,-0.004142,-0.004813,0.011216,-0.008835,0.054796,0.073434,-0.010034,0.418429,-0.096446,-0.029227,-0.446694,0.020148,0,0
1677190282528000,-0.426141,-0.515648,0.102480,-0.822074,1.395419,-0.600006,0.339132,0.062338,-0.275769,-0.260229,-0.386330,-0.200787,0.612365,-0.011072,0.008576,0.790605,-0.598480,-0.151431,-0.116462,0.778185,1.318297,-0.028015,0.000000,-1.311445,-0.384486,-0.000002,-0.013555,-0.010940,0.010325,-0.015585,0.090716,0.057950,-0.018066,0.407159,-0.103449,-0.028042,-0.444714,-0.016509,0,0
1677190282547999,0.117970,0.418373,0.047641,-1.457033,3.697637,-0.881005,0.116239,-0.023027,-0.294788,-1.920067,-0.409913,-0.058055,0.613663,-0.009062,0.007043,0.789639,-0.616544,-0.150589,-0.121635,0.763319,1.321531,-0.022958,0.000000,-1.359123,-0.389669,-0.000003,-0.012068,0.001559,0.008425,-0.035107,0.172405,0.036902,-0.015678,0.401623,-0.092348,-0.020948,-0.440012,-0.100512,0,0
1677190282567999,0.676132,-1.186357,0.545952,-1.370192,7.222044,0.280725,-0.237652,0.149019,-0.015953,-3.501521,-0.317356,-0.126308,0.607553,-0.012002,0.009180,0.794289,-0.624177,-0.168930,-0.140606,0.749908,1.306177,-0.030226,-0.000001,-1.388593,-0.443264,0.000003,0.000600,-0.018096,0.016589,-0.052975,0.324315,0.039163,-0.001335,0.378225,-0.109267,0.019975,-0.401948,-0.242286,0,0
1677190282587999,0.804959,0.033361,-0.076379,-0.455881,3.227745,1.927019,-0.141341,0.155101,0.115014,-4.637882,0.011360,-0.217056,0.606551,-0.016019,0.012222,0.794943,-0.646981,-0.170520,-0.151591,0.727760,1.303790,-0.040307,-0.000001,-1.453718,-0.460447,0.000004,0.015864,-0.013426,0.012411,-0.052646,0.396084,0.074442,0.014963,0.373255,-0.105673,0.043521,-0.349827,-0.302347,0,0
1677190282607999,0.156218,-0.030889,0.285345,0.266383,-4.309548,-1.073205,0.003980,0.155053,-0.010858,-4.724047,0.226360,-0.226327,0.605350,-0.016227,0.012343,0.795851,-0.686872,-0.159353,-0.158304,0.691424,1.300776,-0.040784,-0.000001,-1.564539,-0.453183,-0.000001,0.018175,-0.010114,0.015578,-0.037969,0.316864,0.049826,0.018268,0.361000,-0.101912,0.015916,-0.365617,-0.225260,0,0
1677190282628000,0.569418,-0.601990,0.302221,-0.195944,-12.924572,-3.125630,0.033788,0.217016,-0.048310,-2.498225,0.316017,-0.028104,0.603578,-0.017895,0.013549,0.797141,-0.710493,-0.146059,-0.154659,0.670984,1.296393,-0.044900,-0.000001,-1.628277,-0.428795,0.000000,0.028771,-0.018304,0.019199,-0.032643,0.065108,-0.015717,0.030312,0.345357,-0.108635,-0.091109,-0.407055,0.008475,0,0
1677190282648000,0.555576,0.096706,-0.642752,-0.482827,-8.890944,-2.094742,0.036914,0.179895,-0.131045,1.118080,0.215575,0.044877,0.606464,-0.018593,0.014185,0.794920,-0.706634,-0.139708,-0.145524,0.678396,1.303679,-0.046781,-0.000001,-1.611838,-0.406306,0.000000,0.039113,-0.012606,0.004041,-0.033166,-0.106193,-0.060506,0.041703,0.351736,-0.106939,-0.165535,-0.435511,0.166839,0,0
1677190282668000,-2.093964,0.054616,-1.867809,-0.030207,0.012386,-0.112373,0.015825,0.082381,-0.151632,2.908936,0.036566,-0.097993,0.614005,-0.008725,0.006786,0.789382,-0.684785,-0.144898,-0.141711,0.700184,1.322393,-0.022110,-0.000000,-1.548849,-0.408240,0.000001,-0.003511,-0.007839,-0.035492,-0.024753,-0.099638,-0.065499,0.000235,0.381712,-0.113292,-0.160623,-0.431639,0.163730,0,0
1677190282688000,-2.751563,-1.635486,-0.830267,0.160590,1.510852,1.244028,-0.260046,-0.132398,0.277474,2.100483,-0.122585,-0.059494,0.613602,0.001051,-0.000816,0.789771,-0.662342,-0.152622,-0.140376,0.720117,1.321277,0.002661,0.000000,-1.487551,-0.417816,0.000002,-0.059262,-0.036970,-0.054146,-0.012649,-0.063313,-0.043207,-0.054671,0.383248,-0.146240,-0.140940,-0.398255,0.136816,0,0
1677190282708000,1.688215,1.016912,1.708065,-0.052550,-2.447780,0.351647,0.036646,-0.177936,0.391049,0.828309,-0.382638,0.132173,0.609323,-0.008089,0.006216,0.793012,-0.657502,-0.149979,-0.135841,0.725942,1.310542,-0.020406,0.000000,-1.472201,-0.407574,-0.000002,-0.026192,-0.013150,-0.021902,-0.004936,-0.106347,-0.038594,-0.021274,0.349039,-0.114402,-0.156084,-0.390062,0.179178,0,0
1677190282728000,1.386319,0.241213,0.531687,0.168358,-1.883385,-0.543476,0.164832,-0.166940,0.136902,1.114470,-0.441164,0.185160,0.609080,-0.014567,0.011188,0.793051,-0.653099,-0.148152,-0.132381,0.730913,1.310108,-0.036742,0.000001,-1.458731,-0.400077,-0.000003,0.000867,-0.004947,-0.013054,0.007061,-0.138268,-0.051710,0.006382,0.333602,-0.103281,-0.161656,-0.399103,0.211263,0,0
1677190282748000,1.023363,0.510806,0.122313,0.580609,2.793741,0.318842,0.202160,0.019378,-0.142899,1.069480,-0.248737,0.214536,0.610840,-0.016824,0.012982,0.791623,-0.641092,-0.155851,-0.135132,0.739392,1.314638,-0.042509,0.000000,-1.428893,-0.415595,-0.000000,0.020693,0.008543,-0.012259,0.027164,-0.076812,-0.047397,0.026605,0.327451,-0.089215,-0.123618,-0.378935,0.163597,0,0
1677190282768000,-0.900847,0.368418,-1.000428,0.198166,2.876312,0.851877,0.250058,0.050472,-0.333014,-0.567720,-0.064263,0.358643,0.616897,-0.010611,0.008317,0.787085,-0.639447,-0.159008,-0.137454,0.739712,1.329777,-0.026968,0.000000,-1.425916,-0.423583,0.000001,0.002064,0.019079,-0.033785,0.039475,-0.013857,-0.032237,0.008751,0.342296,-0.084624,-0.092147,-0.347862,0.113010,0,0
1677190282787999,-1.041204,-1.026717,-0.410407,-0.572753,-2.825896,0.949055,0.054696,-0.004167,-0.116120,-1.484770,0.048455,0.428727,0.618039,-0.005520,0.004339,0.786271,-0.651078,-0.149243,-0.132664,0.732445,1.332576,-0.014043,0.000000,-1.453579,-0.402124,0.000000,-0.019345,0.001602,-0.043377,0.036220,-0.065088,-0.014943,-0.011544,0.339108,-0.104104,-0.120016,-0.329786,0.159666,0,0
1677190282807999,0.453030,-0.593634,0.268441,-1.425640,-3.973361,-0.446160,0.037251,-0.060928,0.141967,-0.475423,0.090987,0.253905,0.616843,-0.008557,0.006706,0.787166,-0.658446,-0.139422,-0.125933,0.728971,1.329589,-0.021746,0.000000,-1.469485,-0.378051,-0.000000,-0.010840,-0.007324,-0.039259,0.015756,-0.139398,-0.025358,-0.002042,0.324775,-0.111448,-0.169826,-0.340915,0.219224,0,0
1677190282827999,0.940933,0.553461,0.423926,-1.907833,0.727292,-1.819973,0.317711,-0.080622,0.014788,0.620807,0.020478,0.194272,0.618626,-0.011809,0.009298,0.785697,-0.661539,-0.132184,-0.120033,0.728514,1.334209,-0.030066,0.000000,-1.474768,-0.359075,-0.000002,0.007452,0.006580,-0.031900,-0.014505,-0.119814,-0.063054,0.016605,0.312882,-0.095438,-0.193679,-0.369985,0.186436,0,0
1677190282847999,0.383973,0.410915,-0.228231,-2.011468,3.554258,-1.266237,0.370886,-0.014532,-0.269816,0.274513,-0.166015,0.274692,0.622844,-0.010783,0.008585,0.782381,-0.666245,-0.126010,-0.115636,0.726025,1.344939,-0.027570,0.000000,-1.485234,-0.343790,-0.000002,0.014633,0.017521,-0.037453,-0.046996,-0.043799,-0.089477,0.024309,0.312956,-0.085543,-0.201377,-0.383406,0.101611,0,0
1677190282867999,0.324022,-0.133199,0.110113,-1.445607,3.052924,-0.095626,0.313076,0.061867,-0.353550,-0.917839,-0.368911,0.240003,0.625058,-0.008824,0.007065,0.780652,-0.674533,-0.121419,-0.113847,0.719408,1.350557,-0.022610,0.000000,-1.506692,-0.334489,-0.000002,0.020646,0.017465,-0.036112,-0.068329,0.022092,-0.092290,0.031056,0.304040,-0.084815,-0.203043,-0.375713,0.031911,0,0
1677190282888000,-0.214387,-0.704426,-0.232006,-0.497847,2.166567,0.313964,0.128440,0.099804,-0.194684,-1.727517,-0.414569,0.132399,0.626417,-0.006311,0.005071,0.779603,-0.687453,-0.119370,-0.116061,0.707064,1.353990,-0.016193,-0.000000,-1.542936,-0.334585,-0.000002,0.015919,0.005871,-0.041487,-0.070868,0.070170,-0.086715,0.027228,0.299387,-0.096941,-0.192656,-0.362588,-0.014636,0,0
1677190282908000,-0.318453,-0.590458,-0.095502,-0.756121,1.902036,-0.650340,0.085044,0.050509,0.002312,-2.034066,-0.361948,0.016772,0.627020,-0.005175,0.004165,0.779131,-0.706472,-0.115727,-0.118798,0.688222,1.355522,-0.013287,-0.000000,-1.597239,-0.333283,-0.000003,0.009141,-0.003556,-0.044011,-0.078736,0.112882,-0.100229,0.021238,0.292609,-0.106272,-0.188966,-0.371000,-0.057721,0,0
1677190282928000,-0.198993,0.337425,0.326806,-0.891222,-1.873596,-0.968993,0.204091,-0.022650,0.051790,-2.169464,-0.398882,0.015827,0.627988,-0.005019,0.004049,0.778353,-0.726003,-0.108764,-0.118052,0.668890,1.358005,-0.012898,0.000000,-1.652912,-0.322475,-0.000003,0.004781,0.005462,-0.037969,-0.089470,0.080016,-0.119923,0.017376,0.281562,-0.095650,-0.212528,-0.381711,-0.028961,0,0
1677190282948000,-0.579785,0.097120,0.125411,-0.048954,-5.123953,0.392636,0.175958,-0.117202,0.032350,-1.727008,-0.520089,0.048828,0.629168,-0.003717,0.003009,0.777412,-0.738344,-0.103179,-0.116044,0.656496,1.361023,-0.009566,0.000001,-1.688280,-0.311865,-0.000003,-0.007165,0.009562,-0.035840,-0.083524,-0.017912,-0.112194,0.005978,0.273462,-0.090644,-0.238695,-0.356430,0.064223,0,0
1677190282968000,0.038443,0.379175,-0.940651,0.331788,-0.965143,1.340479,0.055464,-0.326947,-0.041940,-1.139901,-0.550428,0.008867,0.632597,-0.004025,0.003288,0.774622,-0.744101,-0.101791,-0.116512,0.650094,1.369865,-0.010397,0.000002,-1.705703,-0.310716,-0.000002,-0.006717,0.019193,-0.054920,-0.070129,-0.032708,-0.085320,0.006930,0.287392,-0.084271,-0.231396,-0.321819,0.078533,0,0
1677190282988000,-0.913665,-0.175314,-0.282571,-0.095229,3.640319,1.062881,-0.071320,-0.335533,0.016966,-1.246003,-0.485137,-0.065477,0.632759,-0.001974,0.001614,0.774502,-0.751153,-0.104504,-0.122586,0.640366,1.370266,-0.005100,0.000002,-1.729951,-0.323623,-0.000002,-0.025282,0.017625,-0.060732,-0.065441,0.044571,-0.063815,-0.011100,0.286246,-0.086235,-0.203527,-0.306942,0.004083,0,0
1677190283008000,0.067318,-0.074647,0.391640,-0.743580,1.330321,1.492612,-0.055170,-0.226818,0.120593,-1.790332,-0.398285,-0.189137,0.631153,-0.003536,0.002877,0.775802,-0.760614,-0.102870,-0.124394,0.629014,1.366135,-0.009119,0.000001,-1.759893,-0.324299,-0.000002,-0.024199,0.017963,-0.052957,-0.073886,0.075625,-0.033536,-0.009534,0.272322,-0.083400,-0.201739,-0.277251,-0.033228,0,0
1677190283028000,0.711688,-0.507649,0.566422,-0.037551,-3.492509,0.875059,-0.104999,-0.176892,0.112998,-1.630684,-0.320538,-0.343794,0.628335,-0.006888,0.005563,0.778049,-0.769459,-0.101072,-0.125809,0.618173,1.358928,-0.017711,0.000001,-1.788242,-0.324220,-0.000002,-0.010201,0.009536,-0.041587,-0.068377,0.010207,-0.015434,0.005052,0.253193,-0.087997,-0.217176,-0.239790,0.025134,0,0
1677190283047999,1.316850,0.055615,0.315274,0.726355,-4.119272,-1.982745,0.225458,-0.152427,-0.074822,-0.520143,-0.205282,-0.329515,0.629404,-0.010111,0.008190,0.777126,-0.774892,-0.100611,-0.127589,0.611053,1.361749,-0.026028,0.000001,-1.806385,-0.326460,-0.000002,0.015929,0.012271,-0.035147,-0.047755,-0.067753,-0.054320,0.031539,0.241373,-0.082227,-0.226246,-0.253867,0.111960,0,0
1677190283067999,1.535811,0.818394,0.632652,-0.291857,-0.655677,-3.360602,0.562445,0.065958,-0.384806,0.291661,-0.209674,-0.095573,0.632939,-0.010546,0.008622,0.774239,-0.779626,-0.098611,-0.126979,0.605459,1.370878,-0.027248,0.000000,-1.821223,-0.322989,-0.000003,0.046466,0.030161,-0.022270,-0.047662,-0.076438,-0.120600,0.061959,0.226378,-0.060154,-0.235251,-0.310510,0.135470,0,0
1677190283087999,-0.157655,0.251793,0.411581,-1.800938,0.368007,-2.765999,0.480850,0.344740,-0.492408,0.061473,-0.463226,0.177417,0.635991,-0.005563,0.004583,0.771821,-0.786984,-0.091841,-0.120823,0.598223,1.378667,-0.014417,-0.000001,-1.841916,-0.304751,-0.000004,0.043161,0.036621,-0.013731,-0.077914,-0.064638,-0.174831,0.058934,0.213446,-0.050998,-0.266058,-0.360595,0.129561,0,0
1677190283107999,-1.332659,-0.014768,-0.669821,-0.970069,1.617571,1.919708,0.206905,0.235870,-0.358161,-0.619305,-0.608092,0.285383,0.639402,0.001158,-0.000963,0.769031,-0.788851,-0.087972,-0.116194,0.597259,1.387479,0.003013,-0.000001,-1.845748,-0.292560,-0.000002,0.016382,0.037655,-0.026741,-0.091712,-0.027828,-0.135198,0.032494,0.220784,-0.050970,-0.266766,-0.327275,0.081727,0,0
1677190283128000,-0.118490,-1.885064,0.006510,1.545107,0.667146,2.483782,0.042189,0.155577,-0.030888,-1.057361,-0.404627,0.265741,0.638643,0.002043,-0.001695,0.769657,-0.791171,-0.088933,-0.118539,0.593575,1.385510,0.005310,-0.000001,-1.854518,-0.297517,-0.000001,0.013912,0.001189,-0.026149,-0.055367,-0.009998,-0.084139,0.030149,0.207956,-0.085306,-0.223484,-0.278216,0.062808,0,0
1677190283148000,0.409580,-1.000173,0.200576,1.544935,-1.756014,-0.677362,0.273426,0.062500,0.128879,-1.013911,-0.178803,0.302863,0.639845,-0.000023,0.000019,0.768662,-0.798005,-0.086881,-0.118586,0.584656,1.388631,-0.000058,-0.000000,-1.877233,-0.295120,-0.000001,0.022030,-0.017667,-0.021608,-0.019186,-0.040597,-0.096167,0.038564,0.194672,-0.101570,-0.198913,-0.275493,0.105304,0,0
1677190283168000,-0.183188,0.522593,0.116351,0.951583,-3.995931,0.373219,0.524818,0.081928,0.035777,-0.358833,-0.116453,0.419622,0.644061,0.000227,-0.000191,0.765134,-0.798630,-0.084002,-0.114677,0.585001,1.399625,0.000593,-0.000000,-1.877414,-0.285305,0.000001,0.018316,-0.006155,-0.018686,0.004971,-0.115952,-0.087054,0.035129,0.188487,-0.088194,-0.195504,-0.239263,0.179189,0,0
1677190283188000,-0.544138,0.908928,0.152847,1.184503,1.556712,1.829770,0.273828,0.018142,-0.073252,0.145228,0.017023,0.424432,0.646276,0.001991,-0.001686,0.763259,-0.794433,-0.085862,-0.115563,0.590249,1.405428,0.005219,-0.000000,-1.863849,-0.288979,0.000001,0.007408,0.013001,-0.014975,0.033630,-0.080205,-0.048688,0.024565,0.182828,-0.067027,-0.155318,-0.208247,0.144820,0,0
1677190283208000,-0.950774,0.198683,0.043847,0.710482,0.665613,1.149323,0.064386,-0.179027,-0.034666,0.165746,0.159879,0.399450,0.646753,0.004147,-0.003516,0.762840,-0.791138,-0.086209,-0.114669,0.594780,1.406698,0.010875,0.000001,-1.852530,-0.287951,0.000002,-0.011609,0.017872,-0.013390,0.052655,-0.062224,-0.023815,0.005817,0.177008,-0.060083,-0.130253,-0.184942,0.128059,0,0
1677190283228000,-0.945514,0.037656,-0.096293,1.435967,1.164443,-0.413915,0.125352,-0.265897,-0.015707,0.182555,0.154644,0.148747,0.647948,0.006013,-0.005113,0.761803,-0.790528,-0.088624,-0.117822,0.594620,1.409861,0.015788,0.000001,-1.852047,-0.295980,0.000001,-0.030498,0.019447,-0.014557,0.086038,-0.034205,-0.030100,-0.012861,0.173460,-0.056678,-0.090909,-0.194476,0.114824,0,0
